bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,new_year,price,view,lat
4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2180,229996,2001,1130000,0,47.4125
4,2.25,2660,11200,2,0,0,4,8,2660,0,2090,11120,1972,425000,0,47.4722
2,1,1150,7552,1,0,0,3,7,1150,0,1150,7346,1951,349000,0,47.7215
4,1.75,1740,4816,1,0,0,5,7,870,870,1210,5074,1942,554950,0,47.5758
6,3,2580,8064,1.5,0,0,3,7,1880,700,1510,6084,1913,326000,0,47.5549
4,1.75,1720,6975,1,0,0,3,8,1420,300,2210,7875,1975,580000,0,47.6506
3,2.5,2740,18455,2,0,1,4,10,1510,1230,2840,16438,1977,699000,1,47.5585
3,2.75,2610,11290,1,0,0,3,7,1630,980,2570,9125,1985,757000,0,47.6632
3,1.75,1400,7920,1,0,0,3,7,1400,0,1310,7876,1965,335000,0,47.7312
3,2,2570,28500,1,0,0,3,9,1970,600,3070,32400,1983,660000,0,47.7318
4,2.75,2830,7334,2,0,0,3,8,2830,0,2830,7378,2005,540000,0,47.4868
5,2.25,2630,8625,2,0,0,3,8,2630,0,1880,8670,1966,320000,0,47.3619
3,2.5,1580,7918,2,0,0,3,7,1580,0,1650,7916,1994,280000,0,47.4431
3,2,1540,10931,1,0,3,3,7,1540,0,1570,10485,1989,324000,3,47.495
3,1,2120,7735,1,0,0,4,7,1060,1060,1010,8570,1967,300000,0,47.4869
3,1.75,1830,10000,2,0,0,4,7,1830,0,1480,10000,1964,360000,0,47.741
3,2.5,2260,10153,2,0,0,3,10,2260,0,2740,10153,1987,600000,0,47.641
4,1.75,2500,92347,1,0,0,4,8,1500,1000,3750,20267,1970,950000,0,47.5345
3,3.25,1830,1804,3,0,0,3,8,1830,0,1830,1804,2014,599950,0,47.6945
4,1,1190,7920,1,0,0,3,6,890,300,1140,7920,1951,190000,0,47.5305
4,1.75,2310,9002,1,0,0,3,7,1780,530,2090,8814,1970,350000,0,47.731
3,1,1230,4600,1.5,0,0,3,7,1230,0,1230,4600,1929,522000,0,47.5616
3,2.5,2940,10809,2,0,0,3,10,2940,0,3090,10348,1992,850000,0,47.5418
3,1,1010,8800,1,0,0,4,7,1010,0,1400,4095,1954,308000,0,47.5483
6,2.25,2550,5000,2,0,0,4,7,2550,0,1480,5000,1907,1020000,0,47.6785
3,1,1480,5100,1.5,0,0,3,7,1480,0,1300,5100,1959,397500,0,47.6915
3,1.75,1460,7967,1,0,0,3,7,1040,420,1460,6835,1977,186000,0,47.3199
5,3,3110,12429,1,0,0,3,8,1790,1320,3050,11902,1977,436500,0,47.7463
3,2,2140,4923,1,0,0,4,8,1070,1070,1470,4923,1928,710000,0,47.6902
5,3.25,3450,6360,2,0,0,5,9,1860,1590,2310,5000,1905,1380000,0,47.6133
3,2.25,1960,10682,1,0,0,3,7,1960,0,1540,10682,1957,450000,0,47.6319
4,2.75,1890,5240,1,0,0,3,7,980,910,1600,5240,1981,375000,0,47.5528
2,1,2080,14659,1,0,0,3,7,1040,1040,1920,15208,1960,315000,0,47.4858
3,1,1700,4165,1.5,0,0,3,7,1700,0,1400,4165,1918,467500,0,47.5569
3,1,1140,7316,1,0,0,3,6,1140,0,1140,7440,1959,330000,0,47.527
3,2.5,3136,54450,1.5,0,0,5,8,3136,0,2300,54450,1910,665000,0,47.3999
4,3.25,2590,3889,3,0,0,3,9,2590,0,2590,4062,2013,760000,0,47.6259
3,1.75,1480,800,2,0,0,3,8,1000,480,1480,1143,2014,469000,0,47.5493
3,3,1500,1473,2,0,0,3,8,1120,380,1720,1976,2000,408000,0,47.6063
3,2.75,2660,10350,1,0,4,4,8,1330,1330,2820,10043,1971,851000,4,47.5868
2,2,1350,3926,1,0,0,3,8,1350,0,1440,3926,2007,410000,0,47.7192
2,1,860,10500,1,0,0,3,6,860,0,950,10500,1943,235000,0,47.5662
2,1,1000,4500,1,0,0,3,6,1000,0,980,4837,1916,207100,0,47.4896
4,2.5,2480,16360,1,0,0,5,7,1510,970,1770,15205,1959,560000,0,47.7638
3,2.75,3860,12786,2,0,0,4,10,3860,0,2820,14636,1984,903000,0,47.549
3,1.75,2140,4800,2,0,0,3,8,1690,450,2440,4800,1905,998500,0,47.6311
4,1.75,1820,13600,1.5,0,0,3,7,1120,700,1810,11970,1959,268500,0,47.3743
2,1.75,2220,33000,1,0,0,4,8,2220,0,2220,33000,1970,494950,0,47.7403
4,2.5,2660,11200,2,0,0,3,9,2660,0,3290,11275,1999,1130000,0,47.5894
3,2,1470,12096,1,0,0,4,6,1470,0,1470,10966,1942,250000,0,47.3734
4,1.75,2350,54450,1,0,0,4,7,1250,1100,2180,50529,1971,449000,0,47.4816
3,2.25,2980,7700,1,0,0,3,9,2530,450,3020,8234,1964,1230000,0,47.6336
4,2,1870,7700,1,0,0,3,8,1870,0,2270,8580,1966,325000,0,47.4619
5,3,2430,8000,1,0,0,4,7,1370,1060,1770,8000,1957,506000,0,47.603
4,2.5,2790,6538,2,0,0,3,9,2790,0,2990,6538,2003,751000,0,47.5349
3,2.5,1370,22326,2,0,0,3,7,1370,0,1580,10920,1993,280000,0,47.4469
4,2.25,4470,60373,2,0,0,3,11,4470,0,3210,40450,1988,1120000,0,47.7289
3,1.75,2040,81021,1,0,0,3,8,2040,0,2260,39280,1980,580000,0,47.6536
4,2.25,2340,5300,1,0,0,5,8,1700,640,1890,8250,1963,665000,0,47.6202
4,2.5,2520,8515,2,0,0,3,7,2520,0,2130,6930,1999,450000,0,47.7233
4,1,1710,117176,1.5,0,0,4,6,1710,0,1940,12223,1942,389900,0,47.4497
3,1,1200,5252,1,0,0,3,7,1200,0,1800,7920,1962,427000,0,47.6075
3,1.75,1330,12618,1,0,3,3,7,1330,0,1870,8429,1983,265000,3,47.4403
3,1.5,1310,2996,2,0,0,3,7,1310,0,1310,2997,1998,398000,0,47.5879
6,3.5,3020,4500,2,0,0,3,7,3020,0,900,6000,1992,354000,0,47.498
4,2.5,2260,6086,2,0,0,3,8,2260,0,2260,6218,1999,339950,0,47.3642
2,1,790,4000,1,0,0,3,6,790,0,990,5000,1948,399000,0,47.6844
2,2,970,5000,1,0,0,3,7,970,0,1540,5000,1983,325000,0,47.7223
3,2,2250,8000,1,0,2,4,9,2250,0,2880,10960,1955,998800,2,47.7077
4,2.5,1530,2248,1.5,0,0,3,7,1530,0,1340,3700,1914,350000,0,47.5766
4,1.75,1780,11436,1,0,0,5,9,1780,0,2100,12052,1967,1000000,0,47.6273
3,2.5,2120,5277,2,0,0,3,7,2120,0,2370,5257,2005,561000,0,47.6811
2,1,1500,6685,1,0,0,3,7,1190,310,1420,6561,1926,245000,0,47.7186
2,1,1500,6685,1,0,0,3,7,1190,310,1420,6561,1926,570000,0,47.7186
4,3,2390,4000,1.5,0,0,5,8,1460,930,1670,4000,1931,845000,0,47.6857
4,2.5,2390,9600,2,0,0,3,7,2390,0,1900,9603,1996,314500,0,47.3289
3,1.75,2920,9370,1,0,0,4,8,1620,1300,2890,9609,1981,650000,0,47.5491
2,1,850,5000,1,0,0,3,5,850,0,910,4815,1907,298000,0,47.4874
2,1,930,3200,1,0,0,3,7,930,0,1690,3840,1904,500000,0,47.609
4,2.5,3340,12248,2,0,1,3,9,2470,870,2110,5679,1998,870000,1,47.5858
2,1,710,6732,1,0,0,5,6,710,0,710,6720,1942,299000,0,47.5151
3,2.25,2240,6450,1,0,0,3,7,1440,800,1390,6450,1979,527000,0,47.7034
3,1,1060,7638,1,0,0,5,7,1060,0,1470,8097,1966,420000,0,47.5941
3,2.5,2360,8764,2,0,0,3,8,2360,0,2360,8746,1991,290000,0,47.2114
4,2.75,3520,19200,1,1,4,4,9,1950,1570,2450,7000,1951,1660000,4,47.525
3,1.75,1730,9334,1,0,0,3,8,1220,510,2020,10000,1977,499990,0,47.6478
3,1.75,1170,4000,1,0,0,3,6,720,450,1130,4000,2013,315000,0,47.5306
4,2.25,3680,26266,2,0,0,4,9,3680,0,2340,19939,1981,425000,0,47.3219
3,2.5,2900,46609,2,0,0,3,9,2900,0,2570,42188,1987,630000,0,47.7731
3,1.75,1290,7205,1.5,0,0,3,7,1290,0,1340,7214,1971,365000,0,47.7329
4,2.75,2010,7000,2,0,0,5,8,2010,0,1420,4400,1901,774000,0,47.6607
3,1.5,1490,12186,1,0,0,4,7,1490,0,1180,14285,1950,368888,0,47.7739
4,2.5,1930,7862,2,0,0,3,7,1930,0,1640,9145,1994,339500,0,47.3644
4,1.75,2240,7500,1,0,0,4,7,1120,1120,1440,7500,1956,344950,0,47.7466
3,2,2320,17688,1,0,0,3,8,2320,0,1610,14482,1994,450000,0,47.4519
4,2.75,2990,6626,2,0,0,3,9,2990,0,2910,5533,2014,814950,0,47.7107
4,2.5,2200,5730,2,0,0,3,8,2200,0,2200,5772,2003,299900,0,47.3482
3,2,1500,7828,1,0,0,4,7,1500,0,1500,7700,1967,315000,0,47.4484
3,1.75,3860,9000,1,0,2,3,9,1930,1930,2960,9000,1970,880000,2,47.7431
3,1.5,1430,5200,1,0,0,4,7,1030,400,1190,5200,1977,195000,0,47.3644
5,2.75,3750,8279,2,0,0,3,9,3750,0,3450,8279,2001,910000,0,47.6039
5,2.5,3100,10189,2,0,0,3,8,3100,0,2840,10189,2002,540000,0,47.738
3,2.5,1870,5874,2,0,0,3,7,1870,0,2090,4060,2005,306000,0,47.3992
4,2.25,2040,7600,1,0,0,4,8,1580,460,2130,7200,1978,272000,0,47.3169
5,3.5,3700,8504,2,0,0,3,8,2750,950,2370,6246,2014,1300000,0,47.669
3,1.75,3150,9258,1,0,1,3,8,2370,780,2740,10274,1970,450000,1,47.5571
3,2.5,1990,12793,2,0,0,3,8,1990,0,2290,9035,1993,450000,0,47.7347
4,1,1740,11075,1.5,0,0,3,7,1740,0,1580,7684,1965,310000,0,47.7458
2,2.25,2080,11285,1,0,0,4,8,1180,900,2590,13048,1954,530000,0,47.3628
4,2.5,2060,10125,2,0,0,4,7,1560,500,1760,9876,1979,435000,0,47.764
3,2,1590,11222,1,0,0,4,7,1590,0,2160,16300,1948,485000,0,47.7762
3,1.5,1760,4000,2,0,0,3,8,1760,0,1760,4000,1922,690000,0,47.6401
4,2.5,1620,4000,2,0,0,3,7,1620,0,1580,3780,2008,305000,0,47.3661
3,1.75,1210,7000,1,0,0,3,7,1210,0,1670,7000,1975,300000,0,47.4572
4,3,2040,5050,1,0,0,3,8,1490,550,2020,6118,1993,289950,0,47.3266
3,2.5,2270,9600,2,0,0,3,9,2270,0,2580,9617,1990,575000,0,47.7388
4,4.5,6640,53330,2,0,0,3,12,6640,0,4620,68625,1993,1820000,0,47.7283
3,1.5,1060,9600,1,0,0,4,7,1060,0,1440,9600,1962,219000,0,47.3229
4,3,1940,8170,1,0,0,4,7,1940,0,1310,8169,1948,265000,0,47.7381
5,3.25,3070,5000,2,0,0,3,9,2050,1020,2070,5000,2006,1110000,0,47.6742
3,1,930,7590,1,0,0,3,6,820,110,1220,7590,1943,200000,0,47.4802
4,2.75,2180,8480,1,0,3,4,7,1210,970,2240,8497,1959,545000,3,47.4961
3,2.5,2130,8404,2,0,0,3,8,2130,0,2130,8404,1991,378000,0,47.4623
2,1.75,800,4800,1,0,0,4,6,800,0,1090,5000,1922,388000,0,47.5559
4,2.25,2200,8384,1,0,0,3,7,1250,950,1750,8384,1959,425000,0,47.753
2,1.5,1130,746,2,0,0,3,8,1030,100,1520,1519,2009,536000,0,47.6684
3,2.5,1970,23180,1,1,4,3,8,1100,870,3030,34689,1998,1180000,4,47.5495
3,2.5,1680,1620,2,0,0,3,9,1120,560,1610,1618,2014,629950,0,47.6425
4,1.75,1470,5350,1,0,0,3,7,980,490,1970,6138,1955,465000,0,47.7048
4,2.25,2390,40510,1,0,0,4,8,2390,0,3200,36989,1969,545000,0,47.7566
4,2.5,2300,11165,2,0,0,4,8,2300,0,2170,11165,1979,592000,0,47.5794
4,2,2280,43692,1,0,0,3,7,1140,1140,2580,37938,1984,446000,0,47.4067
3,2.5,1330,816,3,0,0,3,8,1330,0,1330,1113,2004,375000,0,47.6836
5,2.5,2640,7096,2,0,0,3,7,2640,0,2640,4850,2003,632500,0,47.6827
4,1.75,2430,9747,1,0,0,3,8,1780,650,2340,10296,1974,459950,0,47.7687
4,2.5,2470,35073,2,0,0,3,9,2470,0,2990,35259,1989,485000,0,47.3064
3,1,1440,11330,1,0,0,3,7,1440,0,1580,10100,1965,255000,0,47.4742
3,2,1320,7200,1,0,0,5,7,1320,0,1540,7200,1975,251750,0,47.3947
3,2.5,2810,6300,2,0,0,3,8,2810,0,2860,6630,2001,725000,0,47.6077
3,3.25,1370,1194,3,0,0,3,8,1370,0,1320,1217,2005,460000,0,47.6704
3,2.5,2000,6341,1,0,0,5,8,1040,960,2030,6341,1981,625000,0,47.5639
3,1.75,1980,6760,1,0,0,4,8,1980,0,2120,7280,1973,530000,0,47.6398
3,2.5,2050,8172,2,0,0,3,8,2050,0,2140,5664,2002,394950,0,47.4808
4,1.75,2320,9240,1,0,0,3,7,1160,1160,2130,7320,2014,324950,0,47.4909
3,2.25,1960,1985,2,0,0,3,7,1750,210,1760,1985,2003,330000,0,47.5417
4,1.75,1910,8171,1,0,0,3,7,1910,0,1910,7542,1986,220000,0,47.35
3,3.25,2030,11070,2,0,0,4,8,2030,0,2450,11070,1980,685000,0,47.6478
3,2.25,2210,7680,1,0,2,3,8,1730,480,2390,7680,1972,500000,2,47.7729
4,2.75,2610,9426,1,0,0,3,7,1360,1250,1600,9426,1965,368000,0,47.4435
3,2.25,2520,7975,2,0,0,4,9,1550,970,2520,9900,1990,825000,0,47.6704
6,1.75,1840,2774,1,0,0,3,7,1060,780,1680,4292,1900,660000,0,47.6041
3,1.75,1570,7416,1,0,0,4,7,1570,0,1900,7416,1971,253000,0,47.4117
4,2.75,2400,19923,1,0,0,5,7,1320,1080,2470,10736,1953,392500,0,47.3616
3,1.75,1930,5400,2,0,2,3,9,1930,0,2100,6840,1978,605000,2,47.77
3,1,1160,10384,1,0,0,4,6,1160,0,1200,9880,1969,215000,0,47.3634
4,2.5,2820,15000,2,0,0,4,9,2820,0,2440,15000,1985,650000,0,47.7255
4,2,3060,8000,2,0,0,4,8,2040,1020,2730,5800,1922,877500,0,47.5795
3,1,1320,8450,1,0,0,3,6,880,440,1320,8450,1961,232500,0,47.3278
2,2,1200,3624,2,0,0,3,6,1200,0,1360,2693,2003,234000,0,47.349
3,1.75,1560,104108,1,0,0,3,7,1250,310,2000,110957,1970,380000,0,47.4016
5,2.25,3070,64033,1,0,0,3,9,2730,340,1560,28260,1983,420000,0,47.3238
3,1,1040,9600,1,0,0,3,7,1040,0,1370,10889,1978,399950,0,47.6738
3,2.5,1990,8991,1,0,0,3,7,1570,420,1920,8991,1969,256750,0,47.3939
3,2.5,1690,9626,2,0,0,3,8,1690,0,1860,8958,1984,535000,0,47.5647
3,2,1810,2738,2,0,0,4,9,1810,0,1760,2754,1979,515000,0,47.6112
4,1.75,2520,8442,1,0,0,4,7,1640,880,2110,8442,1953,770000,0,47.6317
3,2.5,1570,5113,1,0,0,3,7,1090,480,1570,5150,1996,256000,0,47.3327
3,1,1680,8910,1,0,0,4,7,1680,0,1620,7182,1940,489900,0,47.7011
3,1.5,1250,7200,1,0,0,4,7,1250,0,1250,7560,1978,165000,0,47.3678
3,1.5,1280,7742,1,0,0,4,7,1280,0,1450,8316,1962,220000,0,47.3947
4,2.5,4620,20793,2,0,0,4,11,4620,0,3640,20793,1991,575000,0,47.2929
3,2.5,1580,5725,2,0,0,3,7,1580,0,1510,5725,2004,375000,0,47.7611
3,1.75,1650,7145,2,0,0,5,8,1300,350,1760,7206,1977,422250,0,47.7733
3,1.75,1660,9600,1,0,0,3,8,1380,280,2030,9500,1981,420000,0,47.7601
4,2.5,2410,7140,2,0,0,3,8,2410,0,2350,7140,1993,608000,0,47.6329
3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1410,4000,1921,620000,0,47.6683
3,2.5,3120,12406,2,0,2,3,9,1940,1180,3240,13141,1983,850000,2,47.5507
4,2.5,2680,9928,1,0,0,4,8,1340,1340,2180,10478,1974,463000,0,47.5219
5,1.75,2640,13290,1,1,4,4,8,1400,1240,2400,11942,1954,750000,4,47.5022
3,3.25,3730,13264,2,0,0,3,9,3730,0,3730,14933,1989,1070000,0,47.7246
3,2,1700,6498,1,0,0,3,7,1700,0,1700,6654,1986,290000,0,47.3781
4,1.75,2280,5959,1,0,0,3,7,1250,1030,1640,5911,1947,525000,0,47.5655
3,2.25,1220,2980,2,0,0,3,7,1220,0,1220,2140,1986,319000,0,47.7151
6,4.5,3500,8504,2,0,0,3,7,3500,0,1550,8460,1980,592500,0,47.7349
3,2.5,2010,14298,2,0,0,3,7,2010,0,2010,14298,1977,350000,0,47.5069
3,1.75,2130,9775,1,0,0,4,8,1430,700,2130,11250,1973,454900,0,47.5326
4,2.25,1800,9018,2,0,0,3,7,1800,0,1670,9380,1992,272000,0,47.2126
3,1,1070,10125,1,0,0,3,7,1070,0,1540,10200,1961,357500,0,47.7012
3,1.75,1020,5000,1,0,0,5,6,1020,0,1360,5000,1954,285000,0,47.5332
4,2,1600,6861,1,0,0,3,7,1600,0,1870,7455,1994,280000,0,47.2701
4,1.5,1380,7800,1,0,0,3,7,1080,300,1770,7503,1928,477000,0,47.7093
3,2.25,3270,168000,2,0,0,4,10,3270,0,3220,7963,1982,750000,0,47.5197
4,2.5,2100,3125,2,0,2,3,7,1400,700,2060,5040,1993,595000,2,47.6634
3,2.25,2110,2850,3,0,0,3,8,2110,0,1340,5001,2001,525000,0,47.6915
3,1.75,1640,53400,1,0,0,4,7,1640,0,1850,380279,1966,319000,0,47.3944
3,2,1320,5665,1,0,0,3,7,1320,0,1336,7080,1986,225000,0,47.3096
4,2.5,2420,10603,1,0,0,5,7,1210,1210,1750,10800,1958,485000,0,47.7397
3,1,1390,4814,1.5,0,0,3,6,1390,0,1730,3990,1908,341000,0,47.6881
3,3.25,2320,6744,2,0,0,3,9,1930,390,1700,6744,2014,674000,0,47.7132
3,2.5,2170,8169,2,0,0,3,8,2170,0,2240,6733,2003,442250,0,47.4833
4,2.25,2710,38180,2,0,0,4,8,2710,0,2590,38180,1977,591000,0,47.77
3,2,1450,8928,1,0,0,3,7,1450,0,2050,8523,1998,276000,0,47.3637
3,2.5,1370,4400,1,0,0,3,8,1370,0,1630,4400,1988,394000,0,47.7139
3,2.5,1810,3192,1,0,0,3,7,1070,740,1740,3720,2001,355000,0,47.7364
3,2.5,1420,14850,1,0,0,4,7,1020,400,2060,8800,1963,260000,0,47.3661
3,2.75,2090,9620,1,0,0,3,8,1340,750,2150,9660,1987,300000,0,47.2741
3,2.75,2090,9620,1,0,0,3,8,1340,750,2150,9660,1987,310000,0,47.2741
3,1,1330,6900,1,0,0,3,7,1330,0,1530,7000,1976,209000,0,47.3033
3,2,1330,7419,1,0,0,3,7,1330,0,1330,7297,1985,344950,0,47.7322
5,2,1910,7200,1,0,0,4,6,1110,800,1150,5948,1951,230000,0,47.4975
3,1.75,2310,7680,1,0,0,4,8,1410,900,2080,7680,1978,336950,0,47.3743
3,2.75,2500,7378,1,0,0,5,7,1390,1110,2040,7140,1948,700000,0,47.7032
3,2,1310,7332,1,0,0,3,7,1310,0,1530,7362,1987,230000,0,47.3597
4,2.5,2040,21781,2,0,0,3,8,2040,0,2410,21781,1994,443500,0,47.6458
4,2.5,2040,21781,2,0,0,3,8,2040,0,2410,21781,1994,471000,0,47.6458
3,2.25,2400,16301,1,0,0,3,8,1400,1000,1720,9828,1962,595000,0,47.6901
3,1,1400,4914,1.5,0,0,3,7,1400,0,1400,3744,1929,470000,0,47.681
4,1.75,1700,7800,1,0,0,4,8,1700,0,2430,8342,1975,600000,0,47.651
4,3.75,3160,9525,2.5,0,0,3,10,3160,0,2400,9525,1997,1380000,0,47.5623
3,1.75,1340,13241,1,0,2,3,7,1340,0,2090,9704,1985,427800,2,47.7268
4,2,1470,8395,1,0,0,4,7,1470,0,1760,7976,1965,445000,0,47.631
3,1.75,1790,7679,1,0,0,4,7,1790,0,1560,7680,1953,382000,0,47.7442
3,1.5,1560,20251,1,0,0,5,7,1200,360,1560,19119,1989,577000,0,47.619
3,2.5,2620,108464,2,0,0,4,8,2620,0,3190,105850,1990,427000,0,47.4583
3,1,1580,8206,1,0,0,3,7,1100,480,1600,8196,1962,255000,0,47.3676
3,1,1090,10000,1,0,0,3,6,1090,0,1040,7500,1961,240000,0,47.6503
5,3.25,3240,6551,1.5,0,4,4,9,2500,740,2740,9300,1939,1230000,4,47.6792
4,1.75,2520,7200,1,0,2,5,7,1260,1260,2360,7300,1955,435000,2,47.4835
3,1.75,2230,13529,1,0,0,3,9,2230,0,2230,11900,1949,1450000,0,47.6204
4,3,2430,5502,2,0,0,3,8,2430,0,2000,5702,2002,425000,0,47.356
2,1,1020,4200,1,0,0,5,6,1020,0,1660,4200,1923,393000,0,47.5319
4,1,1810,7500,1,0,0,2,7,1410,400,1250,6255,1959,264950,0,47.4935
4,2.5,3460,9699,2,0,0,3,10,3460,0,3140,10631,1987,746500,0,47.637
3,1,2020,8100,1,0,0,3,7,1170,850,1480,7620,1956,450000,0,47.7136
3,2,1410,7466,1,0,0,3,7,1410,0,1410,7610,1983,229950,0,47.427
2,1,750,4000,1,0,0,2,6,750,0,1160,4000,1933,425000,0,47.54
4,2.5,5300,26211,2,1,2,2,10,4570,730,3890,19281,1923,2560000,2,47.661
4,3.5,4380,66613,1.5,0,0,3,11,4380,0,4010,70109,1993,1400000,0,47.7279
3,2.25,2290,9047,2,0,0,4,8,2290,0,2120,9275,1984,753000,0,47.5545
2,1,720,5750,1,0,0,2,6,720,0,980,6125,1943,310000,0,47.5535
2,1,1200,6014,1,0,0,4,6,600,600,1270,4652,1949,395000,0,47.5357
3,2.5,2620,28703,1,0,0,3,10,2620,0,2950,30290,1985,725000,0,47.7238
4,3,2120,7650,2,0,0,3,8,2120,0,2260,7885,1964,295000,0,47.6214
3,1.75,1580,8820,1,0,0,4,7,1580,0,1280,8500,1967,225000,0,47.317
3,3.25,4160,35153,3,0,2,3,12,3690,470,3290,11533,2001,1700000,2,47.5749
3,2.25,1830,8831,1,0,0,3,7,1460,370,2330,8064,1979,431000,0,47.7286
3,2.5,2000,8057,1,0,0,3,8,1360,640,2530,8964,1998,358500,0,47.3724
2,1,980,3600,1,0,0,3,6,980,0,1690,3600,1907,595000,0,47.6366
4,2.5,3040,20682,2,0,0,3,7,3040,0,2670,9742,2000,468000,0,47.7245
4,1,1740,8100,1,0,0,4,7,1020,720,1600,8949,1962,260000,0,47.467
3,2,1450,7300,1.5,0,0,5,7,1450,0,1660,9069,1955,375000,0,47.7517
3,2.5,1560,4200,2,0,0,3,7,1560,0,1560,4200,2003,295000,0,47.3838
4,2.5,2050,8909,1,0,2,4,8,1690,360,2190,8912,1986,403900,2,47.398
3,1.75,1760,12823,1,0,0,4,7,1460,300,1450,10800,1956,269950,0,47.2868
3,3.5,1740,1975,2,0,3,3,8,1310,430,1740,1975,1998,640000,3,47.6085
3,1,910,8789,1,0,0,3,7,910,0,1160,8789,1966,221000,0,47.4345
3,1.75,1700,7532,1,0,0,3,7,1700,0,1690,7405,1987,255000,0,47.355
4,2.5,2620,4469,2,0,0,3,7,2620,0,2250,4500,2008,300000,0,47.3663
3,2.25,1500,7410,1,0,0,4,7,1500,0,1750,7990,1973,270000,0,47.4597
4,1.75,1630,5750,1,0,0,3,7,1160,470,1640,5750,1947,575000,0,47.5674
3,1.5,1370,9800,1,0,0,5,7,1370,0,1370,9800,1968,246900,0,47.3068
2,2.5,1390,1132,2,0,0,3,8,1130,260,1400,1237,2006,635000,0,47.6228
3,2,1540,67756,1,0,0,3,7,1540,0,2060,67756,1973,450000,0,47.721
3,1,1190,7500,1,0,0,5,7,1190,0,1200,9750,1968,215000,0,47.3248
3,3.5,4500,21870,2,0,0,3,10,4500,0,4670,23058,2004,785000,0,47.3043
4,3,2370,8154,1,0,0,3,7,1380,990,2100,8148,1977,522500,0,47.7258
2,1.5,1360,1934,2,0,0,4,7,1360,0,1360,1898,1978,150000,0,47.2857
2,1.75,870,18537,1,0,0,4,6,870,0,1300,22800,1946,199950,0,47.275
4,4.25,4850,12445,2,1,4,5,10,3850,1000,3350,12210,1989,3000000,4,47.7011
3,2,3110,44967,2,0,0,3,9,3020,90,2150,44967,1999,379900,0,47.4343
4,2.5,3700,7051,2,0,0,3,11,3700,0,3580,6175,2006,950000,0,47.5427
6,2.75,3500,5150,2,0,0,5,8,2430,1070,1430,3860,1909,865000,0,47.6842
3,1.75,1670,9600,1,0,0,5,8,1670,0,1900,9600,1961,785000,0,47.5754
3,2.25,1640,8400,1,0,0,3,8,1180,460,1600,8120,1968,245700,0,47.3733
3,2.25,3400,12825,1,0,1,3,9,3400,0,2510,11574,1961,951000,1,47.5435
3,1.75,2060,3500,1,0,0,5,7,1030,1030,1110,6000,1951,499950,0,47.5635
3,1.75,1330,36537,1,0,0,4,7,1330,0,1650,35100,1989,257000,0,47.3126
3,2,2330,3600,1.5,0,0,4,7,1580,750,1750,3600,1900,549000,0,47.6025
3,2.75,3040,21052,2,0,0,4,10,3040,0,2950,21052,1980,1600000,0,47.638
5,3.75,3700,7920,3,0,4,3,9,2900,800,2860,6360,1983,1400000,4,47.6865
3,2,1990,3000,1.5,0,2,5,8,1430,560,1780,5000,1927,619000,2,47.5891
5,3,2020,5917,1,0,0,3,7,1220,800,2130,5529,1993,311000,0,47.5482
5,2.25,2980,7781,1,0,0,3,9,1580,1400,2310,7781,1960,600000,0,47.7048
4,3.5,3990,5267,2,0,0,3,10,3990,0,3230,6481,2008,1080000,0,47.5641
2,1,790,6600,1,0,0,3,6,790,0,1520,4400,1949,436000,0,47.6149
2,1,1060,8000,1,0,0,3,6,1060,0,1390,8000,1941,205000,0,47.5088
3,2.25,2260,54014,1,0,0,3,7,1450,810,2140,44431,1962,514000,0,47.7657
2,2.5,1900,2983,2,0,0,3,8,1900,0,1510,3876,2006,530000,0,47.7029
5,2.5,3361,6983,2,0,0,3,10,3361,0,3112,6920,2006,511000,0,47.3427
4,1.75,3550,19865,2,0,0,3,9,3550,0,3000,19862,2002,2100000,0,47.6236
5,2.5,2740,5460,2,0,0,3,8,2740,0,2900,5971,2005,370000,0,47.4042
4,1.75,2040,6000,1,0,0,5,7,1020,1020,1440,6000,1943,500000,0,47.5507
4,2.5,4070,129808,2,0,0,3,10,4070,0,4070,102366,1998,710000,0,47.4433
1,1,720,5196,1,0,0,3,7,720,0,1580,5762,1911,270000,0,47.6928
3,1.75,2000,8400,1.5,0,0,4,8,2000,0,2000,8400,1959,415000,0,47.7535
5,4.5,4400,15580,2,0,0,3,11,3390,1010,2150,14249,2003,1800000,0,47.6232
3,1.75,1300,8976,1,0,0,3,7,1300,0,1430,9750,1967,236000,0,47.3357
2,2.5,1420,2229,2,0,0,3,7,1420,0,1500,2230,2004,278000,0,47.4871
3,2.25,1540,5338,1,0,0,5,7,770,770,1680,6525,1954,312000,0,47.6942
3,2.25,1540,5338,1,0,0,5,7,770,770,1680,6525,1954,539000,0,47.6942
3,3,2360,2750,2,0,1,3,7,1780,580,1970,5800,1983,498000,1,47.7142
4,3,3720,29043,2,0,0,3,9,3720,0,1610,23000,1991,857000,0,47.6907
3,1.75,1690,13500,1,0,0,4,7,1690,0,1950,10500,1978,780000,0,47.5897
3,2,2300,5000,1,0,0,4,8,1150,1150,2300,5000,1938,650000,0,47.6521
4,1.75,1650,7088,1,0,0,3,8,1650,0,1850,7523,1973,559500,0,47.5688
2,1,990,6448,1,0,0,3,7,990,0,1130,7200,1948,219950,0,47.5031
